relative_path,page,chars,words,images,drawings,flags,excerpt
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,18,954,122,1,37,,18 结论： 由于城乡经济发展极不平衡，现行的对于城乡大学生执行相同的高等教育 收费标准显然欠缺合理性。建议加大农村大学生的贷款扶植力度。对于不同学科 的专业由于培养费用的不同，执行不同的收费标准是合理的。 3.3.3.5 短期高等教育学费定价合理区间的预测 由于在以上建模的过程中，得到了高等学校学费合理区间定价的上下限的时 间序列，于是我们想知道高等学费合
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,19,651,59,2,14,,"19 近几年的数据： 对这组数据我们利用MATLAB 绘制了全国高等教育学费上限和年份的散点图。 从散点图的走向来看，大致符合指数模型，于是对全国高等教育学费上限取 自然对数，然后利用spss 对年份和全国高等教育学费上限的自然对数作了相关 分析，得到如下数据R=0.998 ，Std.Error of the Estimate=0.03666 ,F=2019"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,20,241,31,2,10,,20 拟合图形如下： 利用以上模型预测2007 ，2008 的高等教育学费定价上限为： 4492.71 元 5256.96 元 2．对于高等教育学费定价下限的预测 近几年的数据： 同样利用数据画出散点图，如下： 年份 学费定价下限（元） 2000 2786.25 2001 3447.91 2002 3429.61 2003 4118.70 2004 4786
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,21,199,14,3,0,,21 对这组数据进行3 次拟合，拟合结果如下： F=-32.21*x3+193474.25*x2-387413697.56*x+258585903175.817 残差平方和为428.9，比较小，基本可以用来预测短期。 利用以上模型预测2007 的高等教育学费定价下限为3496.49 元 四、灵敏度分析 四、灵敏度分析 四、灵敏度分析 数学中国 www.mad
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,22,566,75,1,41,,22 在模型一中，最后的综合满意度为： ，（ ）。我们只是根据 1 2 p q S S S  1 p q   教学质量关乎到一个人的一生所以权重 应大于 。然而，当 和 取不同值时， q p p q 情况又怎么样呢？ 为此，我们绘制了当 从0 变化到1 时的曲线如图： p 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,23,500,46,1,45,,23 本吻合，具有合理性。 4）模型三以学费为主体进行了详尽分析，结果详细并可做预测。 2．模型缺点： 1）模型一进行曲线拟合时，一些点的数值是自己定义的，权威度不够高； 并且没有对不同学校不同专业进行区分。 2）模型二采用回归分析法，采用数据不是很多，结果可能不够准确。 3）模型三采用大量数据分析法，理论依据不够充分。 六、模型拓展 六、模型拓展 六、模型
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,24,479,62,1,98,,24 0 0.2 0.4 0.6 0.8 1 1.2 1.4 1.6 1.8 2 x 10 4 0.5 0.55 0.6 0.65 0.7 0.75 当学费达到8667 元时，综合满意度最高，达到0.7264。 3．艺术类 0 0.2 0.4 0.6 0.8 1 1.2 1.4 1.6 1.8 2 x 10 4 0.46 0.48 0.5 0.52 0.54
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,25,1298,47,1,0,references,25 随着社会主义市场经济的建立和高等教育投资体制改革的深入，我国高等教 育事业持续健康发展，高校形成了多元化的筹资渠道，收费收入成为高校办学经 费的重要来源之一。在高校收费总量急剧增加的同时，收费管理中存在的问题也 逐步显现出来。1999年开始的扩招使得学生接受高等教育的几率大大提高，这有 利于教育公平的实现。然而近几年来高校的收费标准有些混乱．各个省市不
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高校学费合理性研究》.PDF,26,647,50,1,4,,26 [3] 数学中国，《中国教育经费统计年鉴1996-2007》， http://www.madio.cn/mcm/thread-16808-1-1.html，2008 年9 月19 日。 [4] 中华人民共和国国家统计局，《中国统计年鉴（1996-2007）》， http://www.stats.gov.cn/tjsj/ndsj/2007/indexch
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,1,1284,63,1,35,abstract,1 高等教育学费标准探讨的最优化模型 摘要 本文针对不同地区不同专业的高等教育学费标准问题进行建模分析，主要运用线性 规划的定量分析方法。在收集分析处理大量数据的基础上，建立了基础的简化模型和综 合考虑分专业模型两个由简到难的递进的模型。进行最优化求解，提出了不同地区、不 同专业较为合理的学费标准，并对其进行分析。最后给有关部门提出了具体建议。 本文的建模求
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,2,602,68,3,61,,2 1、 研究背景 1989 年以前高等教育在我国是免费的是一种纯公益的消费。1989 年，我国高等教 育实行收费制度当年全国大部分高校开始收取每年100 元到~300 元的学费，自此我国高 校的学费呈现逐年快速上升的趋势（见图1）。虽然与此同时国民收入也在提高（见表2） 图1 1993 年~2004 年我国大学生平均每人每年的学费柱状图 单位：元
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,3,1119,45,1,0,,3 2、 数据收集 来源:本文的研究和定量分析是建立在大量的数据基础上的，数据大多来源于中国统计 年鉴、中国教育经费年鉴。而年鉴条目的内容真实性，是年鉴制定和发表的首要 的原则，基本的原则。年鉴中发表的资料，具有政府公报性、行政权威性、事实 可靠性。这里查找到的数据具有高度的可靠性和科学性。同时本文的数据收集结 合一些的网络信息等，经过我们对这些消息筛选，获
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,4,950,117,1,51,,"4 4、 基本符号说明 ܺ ௜ሺ݅ൌ1,2,3 … ሻ：代表不同地域（城市）学生应所交的学费，݅ 代表不同的地区(见表 3) ݅ 1 2 3 4 5 地区 北京 吉林 安徽 四川 湖北 表3 i 所代表的地区 ܺ ௜௝ሺ݅ൌ1,2,3,4,5;݆ ൌ1,2,3,4ሻ：代表不同地域（城市）不同专业学生应所交的学费，݅代 表不同的地区(见表3)， 代表不同的"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,5,1124,128,1,26,,5 学校的费用支出主要由教学费用、设施费用和行政费用构成，本文认为学校的经费 满足上述费用的总和时，即可达到高质量的培养。在满足学校培养质量的基础上，学校 获得经费的减少（包括学费的减少）不会影响其培养质量，这时我们需要最低的学费以 考虑学生及其家庭的利益。考虑学生家庭的承受能力，我们用学生的学费占其家庭收入 的比例作为衡量指标），当这个百分比大于经过调查统
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,6,1173,160,1,119,,6 结合下表(表 6)可得出G୧和O୧ 单位：千元 教育事业费 拨款(ܩ௜ଵ) 教育附加拨 款(ܩ௜ଶ) 校办产业 (ݏ௜) 捐集资收入 (ݖ௜) 其他收入 (ݍ௜) 北京(݅=1) 3895355 16000 140679 2248 203124 吉林(݅=2) 860639 0 2981 18739 71292 安徽(݅=3) 1190102 3522 
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,7,650,44,2,22,,7 图3 京沪穗三地受访者所能够承受的大学学费的调查结果 学费（元） 3000 4000 6500 8000 能承受人的百分比 0.297 0.436 0.236 0.031 表8 北京受访者学费承受情况 由上表（表8），经过以下加权平均计算得： 平均可承受的学费=297ൈ3+436ൈ4+236ൈ6.5+31ൈ8=891+1744+1534+248=4417
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,8,1076,77,1,23,,"8 (6)最优化的求解 将上述数据带入求解 ܯ݅݊ ܺ ௜ ሺ݅ൌ1,2,3,4,5ሻ ݏ. ݐ．ቐ ܩ௜൅ܺ ௜൅ܱ ௜൒ܨ௜·································· ①ܺ ௜ܲ൑ܣ··············································· ② 由①式，可得ܺ ௜൒ܶ , ܶ值如下表 单位：元"
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,9,1383,112,1,6,,9 分学生可以享有申请贷款并抵消学费（或者学费加上生活费、住宿费），但是这样就带 来一个问题，即学生仅存在有贷款和没贷款的区别。而这样的情况只能满足那些家庭最 困难的学生的贷款需求，而仍家庭较为困难也无法承受巨额学费负担的学生因为为申请 不到贷款而上不起大学。为了增大贷款的资助范围，我们考虑根据不同层次的家庭收入 给予不同额数的贷款，使得通过贷款后的家庭负担
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,10,948,86,1,47,,10 式④表示当教育费用占学生家庭收入的百分比是不可以接受的时候其能获得助学贷款， 贷款金额为使得教育费用比可以被接受； 式⑤表示学费应该是正值； 式⑥表示国家生均拨款的调正范围应不超过20%； 式⑦表示家庭收入在最低和最高的范围内连续变化，本应使用各地区不同的数据，但由 于时间和条件的限制，最后使用了去国的数据，使得这里对最终结果的精确性产生 了影响； 式
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,11,767,86,2,161,,11 (4)最优化的求解 使用LINGO9 将上述数据输入求解得到结果如下（以北京为例） 艺术类 G=15229.6 g=15229.7 X=6487.569 医学类 G=9362.0 g=9396.2 X=4851.041 经济学 G=9362.0 g=9396.2 X=2361.041 农学类 G=6264.1 g=6264.1 X=1566.033 表
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,12,519,25,5,0,,12 从柱状图可以看到现行的学费标准是偏高的。 (2)各专业在不同地区的个人学费标准的比较（图5~图8） 图5 艺术类分地区的个人学费柱状图 图6 医学类分地区的个人学费柱状图 图7 经济学分地区的个人学费柱状图 图8 农学类分地区的个人学费柱状图 从上面的四个图我们可以看出，学费相对高的地区，在各专业中都相对较高，即各 地方的学费的相对高低受专业影响不大，
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,13,335,17,3,0,,13 图9 现生均拨款和计算理想生均拨款的比较 (4)以北京为例探讨国家生均拨款与个人学费之间的比例关系（图10） 图10 国家生均拨款与个人学费之间的比例关系 据教育部相关人员的说法，国家生均拨款与个人学费之间的比例关系应接近75%从 我们求出的标准来看，不同专业之间的比例关系相差还是较大的，但这是可以接受的， 对于对社会作用不同的专业，国家投入不同是可以
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,14,1228,53,1,0,,14 个基础简化模型，其为下一个模型打下良好的基础，明确提出了给出了定制学费所要满 足的两个最根本的条件，即保证培养教学质量和学费在大部分家庭的承受能力范围以内。 同时也表现了助学贷款的重要性。 6.2.1 模型二的优点 (1)综合考虑影响学费和承受度的因素，全面准确 (2)对不同专业、不同地区进行求解，具有针对性 (3)选取的专业、地区具有代表性，使得求解
2008年数学建模国赛真题+优秀论文/2008年优秀论文/2008B：《高等教育学费标准探讨的最优化模型》.PDF,15,325,24,1,0,references,15 参考文献 [1]贺永强，教育，http://npc.people.com.cn/GB/28320/78072/78610/diaocha/jiaoyu.htm， 2008—09—20 [2] 姜启源等，数学模型（第三版），北京：高等教育出版社，2003 [3] 王雷 ，我国高等教育学费与居民家庭支付能力的现状分析，北京理工大学学报， 第7 卷第4 期：
